Date,Open,High,Low,Close,Adj_Close,Volume,Ticker
2019-09-19,63.97999954223633,63.97999954223633,63.97999954223633,64.29000091552734,64.29000091552734,13,VWRP.L
2019-09-20,64.08999633789062,64.08999633789062,64.08999633789062,64.08000183105469,64.08000183105469,5000,VWRP.L
2019-09-23,63.97999954223633,63.97999954223633,63.97999954223633,63.96500015258789,63.96500015258789,1248,VWRP.L
2019-09-24,64.08000183105469,64.08000183105469,63.9900016784668,63.77000045776367,63.77000045776367,5010,VWRP.L
2019-09-25,63.709999084472656,63.709999084472656,63.709999084472656,63.79499816894531,63.79499816894531,495,VWRP.L
2019-09-26,63.88999938964844,63.88999938964844,63.88999938964844,63.88999938964844,63.88999938964844,0,VWRP.L
2019-09-27,64.45999908447266,64.45999908447266,64.45999908447266,64.4000015258789,64.4000015258789,168,VWRP.L
2019-09-30,64.2699966430664,64.29000091552734,64.1500015258789,64.33000183105469,64.33000183105469,4031,VWRP.L
2019-10-01,64.4800033569336,64.9000015258789,64.37999725341797,64.18499755859375,64.18499755859375,1293,VWRP.L
2019-10-02,64.08000183105469,64.08000183105469,62.56999969482422,62.525001525878906,62.525001525878906,1031,VWRP.L
2019-10-03,62.34999847412109,62.38999938964844,62.34999847412109,62.22999954223633,62.22999954223633,151,VWRP.L
2019-10-04,62.66999816894531,62.790000915527344,62.66999816894531,63.28499984741211,63.28499984741211,1746,VWRP.L
2019-10-07,63.45000076293945,63.52000045776367,63.45000076293945,63.56499862670898,63.56499862670898,604,VWRP.L
2019-10-08,63.41999816894531,63.86000061035156,63.41999816894531,63.255001068115234,63.255001068115234,5879,VWRP.L
2019-10-09,63.27999877929688,63.59999847412109,63.27999877929688,63.44499969482422,63.44499969482422,2096,VWRP.L
2019-10-10,63.59000015258789,64.04000091552734,63.54999923706055,63.6150016784668,63.6150016784668,1906,VWRP.L
2019-10-11,63.18000030517578,63.290000915527344,62.7400016784668,62.8650016784668,62.8650016784668,1493,VWRP.L
2019-10-14,62.86000061035156,63.290000915527344,62.7400016784668,62.95000076293945,62.95000076293945,843,VWRP.L
2019-10-15,62.93000030517578,62.93000030517578,62.93000030517578,62.78499984741211,62.78499984741211,790,VWRP.L
2019-10-16,62.54999923706055,62.54999923706055,62.54999923706055,62.27999877929688,62.27999877929688,127,VWRP.L
2019-10-17,62.30500030517578,62.30500030517578,62.30500030517578,62.30500030517578,62.30500030517578,0,VWRP.L
2019-10-18,62.18999862670898,62.20000076293945,61.9900016784668,62.125,62.125,374,VWRP.L
2019-10-21,61.91999816894531,62.0099983215332,61.7400016784668,61.85499954223633,61.85499954223633,6233,VWRP.L
2019-10-22,62.369998931884766,62.369998931884766,62.369998931884766,62.16999816894531,62.16999816894531,80,VWRP.L
2019-10-23,62.33000183105469,62.33000183105469,62.33000183105469,62.33000183105469,62.33000183105469,0,VWRP.L
2019-10-24,62.650001525878906,62.68999862670898,62.40999984741211,62.86000061035156,62.86000061035156,454,VWRP.L
2019-10-25,62.84000015258789,63.08000183105469,62.83000183105469,63.025001525878906,63.025001525878906,560,VWRP.L
2019-10-28,63.130001068115234,63.27000045776367,62.83000183105469,63.21500015258789,63.21500015258789,1790,VWRP.L
2019-10-29,63.13999938964844,63.150001525878906,62.9900016784668,63.1150016784668,63.1150016784668,1005,VWRP.L
2019-10-30,63.02999877929688,63.060001373291016,63.0099983215332,63.08000183105469,63.08000183105469,2924,VWRP.L
2019-10-31,62.77000045776367,62.84999847412109,62.63999938964844,62.619998931884766,62.619998931884766,1498,VWRP.L
2019-11-01,63.20000076293945,63.20000076293945,62.869998931884766,63.26499938964844,63.26499938964844,20378,VWRP.L
2019-11-04,63.650001525878906,64.0,63.650001525878906,63.880001068115234,63.880001068115234,498,VWRP.L
2019-11-05,63.97999954223633,64.19000244140625,63.97999954223633,64.0199966430664,64.0199966430664,69,VWRP.L
2019-11-06,63.88999938964844,64.0999984741211,63.88999938964844,63.9900016784668,63.9900016784668,877,VWRP.L
2019-11-07,64.44000244140625,64.44999694824219,64.41999816894531,64.57499694824219,64.57499694824219,363,VWRP.L
2019-11-08,64.4800033569336,64.4800033569336,64.45999908447266,64.47000122070312,64.47000122070312,3539,VWRP.L
2019-11-11,64.27999877929688,64.3499984741211,63.9900016784668,64.03500366210938,64.03500366210938,2505,VWRP.L
2019-11-12,64.31999969482422,64.5,64.27999877929688,64.40499877929688,64.40499877929688,4979,VWRP.L
2019-11-13,63.83000183105469,64.22000122070312,63.83000183105469,64.11000061035156,64.11000061035156,2462,VWRP.L
2019-11-14,64.0199966430664,64.11000061035156,64.0,63.91999816894531,63.91999816894531,3308,VWRP.L
2019-11-15,64.0999984741211,64.0999984741211,64.0999984741211,64.25499725341797,64.25499725341797,77,VWRP.L
2019-11-18,63.95000076293945,64.43000030517578,63.95000076293945,64.04499816894531,64.04499816894531,923,VWRP.L
2019-11-19,64.0999984741211,64.55000305175781,64.05000305175781,64.18499755859375,64.18499755859375,654,VWRP.L
2019-11-20,64.13999938964844,64.25,64.02999877929688,64.18499755859375,64.18499755859375,714,VWRP.L
2019-11-21,63.77999877929688,63.81999969482422,63.77999877929688,63.91999816894531,63.91999816894531,31,VWRP.L
2019-11-22,64.13999938964844,64.41999816894531,64.13999938964844,64.3499984741211,64.3499984741211,3101,VWRP.L
2019-11-25,64.51000213623047,64.51000213623047,64.51000213623047,64.52999877929688,64.52999877929688,28,VWRP.L
2019-11-26,64.75,64.94000244140625,64.69999694824219,64.91000366210938,64.91000366210938,4207,VWRP.L
2019-11-27,65.20999908447266,65.20999908447266,64.83999633789062,64.81999969482422,64.81999969482422,1749,VWRP.L
2019-11-28,64.62000274658203,64.80000305175781,64.62000274658203,64.7699966430664,64.7699966430664,440,VWRP.L
2019-11-29,64.5199966430664,64.63999938964844,64.5199966430664,64.47000122070312,64.47000122070312,405,VWRP.L
2019-12-02,64.80999755859375,64.80999755859375,64.52999877929688,63.8849983215332,63.8849983215332,1285,VWRP.L
2019-12-03,63.869998931884766,63.869998931884766,63.25,62.970001220703125,62.970001220703125,1491,VWRP.L
2019-12-04,63.13999938964844,63.38999938964844,63.0,63.18999862670898,63.18999862670898,1289,VWRP.L
2019-12-05,63.09999847412109,63.290000915527344,63.0,62.94499969482422,62.94499969482422,3523,VWRP.L
2019-12-06,63.33000183105469,63.709999084472656,63.33000183105469,63.755001068115234,63.755001068115234,1772,VWRP.L
2019-12-09,63.54999923706055,63.630001068115234,63.459999084472656,63.4900016784668,63.4900016784668,3414,VWRP.L
2019-12-10,63.5099983215332,63.5099983215332,62.84000015258789,63.29499816894531,63.29499816894531,3053,VWRP.L
2019-12-11,63.70000076293945,63.7400016784668,63.34999847412109,63.34999847412109,63.34999847412109,6600,VWRP.L
2019-12-12,64.15499877929688,64.15499877929688,64.15499877929688,64.15499877929688,64.15499877929688,0,VWRP.L
2019-12-13,63.52000045776367,63.52000045776367,63.310001373291016,63.2400016784668,63.2400016784668,6759,VWRP.L
2019-12-16,63.47999954223633,64.0199966430664,63.400001525878906,64.11499786376953,64.11499786376953,1706,VWRP.L
2019-12-17,64.91000366210938,64.98999786376953,64.6500015258789,64.9800033569336,64.9800033569336,600,VWRP.L
2019-12-18,65.19999694824219,65.3499984741211,65.16000366210938,65.33499908447266,65.33499908447266,820,VWRP.L
2019-12-19,65.19999694824219,65.23999786376953,65.19999694824219,65.6449966430664,65.6449966430664,3386,VWRP.L
2019-12-20,65.62999725341797,65.9000015258789,65.62999725341797,65.84500122070312,65.84500122070312,6025,VWRP.L
2019-12-23,66.0,66.45999908447266,65.97000122070312,66.52999877929688,66.52999877929688,526,VWRP.L
2019-12-24,66.58000183105469,66.66999816894531,66.48999786376953,66.4000015258789,66.4000015258789,431,VWRP.L
2019-12-27,66.56999969482422,66.56999969482422,65.9800033569336,66.08999633789062,66.08999633789062,2233,VWRP.L
2019-12-30,66.08999633789062,66.08999633789062,65.5,65.52999877929688,65.52999877929688,6336,VWRP.L
2019-12-31,65.58999633789062,65.58999633789062,65.41000366210938,65.13500213623047,65.13500213623047,1213,VWRP.L
2020-01-02,65.51000213623047,65.93000030517578,65.51000213623047,65.87000274658203,65.87000274658203,7145,VWRP.L
2020-01-03,65.91000366210938,65.91000366210938,65.70999908447266,65.95500183105469,65.95500183105469,2227,VWRP.L
2020-01-06,65.4000015258789,65.66999816894531,65.05999755859375,65.48999786376953,65.48999786376953,3065,VWRP.L
2020-01-07,65.80999755859375,66.08000183105469,65.80999755859375,65.91999816894531,65.91999816894531,1870,VWRP.L
2020-01-08,66.0199966430664,66.06999969482422,65.51000213623047,66.08499908447266,66.08499908447266,7727,VWRP.L
2020-01-09,66.80000305175781,66.88999938964844,66.72000122070312,66.62000274658203,66.62000274658203,8989,VWRP.L
2020-01-10,66.69999694824219,66.86000061035156,66.69999694824219,66.7699966430664,66.7699966430664,2847,VWRP.L
2020-01-13,67.22000122070312,67.30000305175781,66.83000183105469,67.19499969482422,67.19499969482422,1784,VWRP.L
2020-01-14,67.30000305175781,67.51000213623047,67.20999908447266,67.2699966430664,67.2699966430664,5485,VWRP.L
2020-01-15,67.19999694824219,67.33000183105469,67.19999694824219,67.2699966430664,67.2699966430664,1296,VWRP.L
2020-01-16,67.30999755859375,67.62000274658203,67.2300033569336,67.23500061035156,67.23500061035156,1921,VWRP.L
2020-01-17,67.36000061035156,67.87000274658203,67.36000061035156,67.68000030517578,67.68000030517578,693,VWRP.L
2020-01-20,67.97000122070312,68.13999938964844,67.88999938964844,67.8949966430664,67.8949966430664,1927,VWRP.L
2020-01-21,67.56999969482422,67.56999969482422,67.26000213623047,67.4800033569336,67.4800033569336,4577,VWRP.L
2020-01-22,67.30000305175781,67.80000305175781,67.26000213623047,67.03500366210938,67.03500366210938,1394,VWRP.L
2020-01-23,66.87000274658203,66.97000122070312,66.63999938964844,66.61499786376953,66.61499786376953,3321,VWRP.L
2020-01-24,67.1500015258789,67.25,67.12000274658203,67.12000274658203,67.12000274658203,243,VWRP.L
2020-01-27,66.08000183105469,66.2300033569336,65.37999725341797,65.58499908447266,65.58499908447266,3553,VWRP.L
2020-01-28,66.12000274658203,66.54000091552734,66.06999969482422,66.54499816894531,66.54499816894531,1658,VWRP.L
2020-01-29,66.6500015258789,66.80999755859375,66.44999694824219,66.68000030517578,66.68000030517578,2253,VWRP.L
2020-01-30,65.97000122070312,66.08999633789062,65.44000244140625,65.4749984741211,65.4749984741211,2308,VWRP.L
2020-01-31,65.5999984741211,65.83000183105469,64.62000274658203,64.45999908447266,64.45999908447266,2762,VWRP.L
2020-02-03,64.9000015258789,65.91999816894531,64.87999725341797,65.76499938964844,65.76499938964844,5808,VWRP.L
2020-02-04,66.6500015258789,66.72000122070312,66.4800033569336,66.7750015258789,66.7750015258789,1587,VWRP.L
2020-02-05,66.52999877929688,67.30999755859375,66.52999877929688,67.40499877929688,67.40499877929688,1631,VWRP.L
2020-02-06,67.97000122070312,68.0199966430664,67.80000305175781,68.0250015258789,68.0250015258789,4796,VWRP.L
2020-02-07,67.9000015258789,67.9699935913086,67.43000030517578,67.8499984741211,67.8499984741211,1354,VWRP.L
2020-02-10,67.88999938964844,67.88999938964844,67.7699966430664,67.7750015258789,67.7750015258789,6925,VWRP.L
2020-02-11,68.41999816894531,68.41999816894531,68.30500030517578,68.30500030517578,68.30500030517578,6075,VWRP.L
2020-02-12,68.2300033569336,68.45999908447266,67.43000030517578,68.3550033569336,68.3550033569336,1829,VWRP.L
2020-02-13,67.95999908447266,68.08999633789062,67.5,67.79499816894531,67.79499816894531,1830,VWRP.L
2020-02-14,68.0,68.05000305175781,67.93000030517578,67.88999938964844,67.88999938964844,2769,VWRP.L
2020-02-17,67.93000030517578,68.20999908447266,67.93000030517578,68.1449966430664,68.1449966430664,3048,VWRP.L
2020-02-18,67.70999908447266,67.79000091552734,67.45999908447266,67.45500183105469,67.45500183105469,1541,VWRP.L
2020-02-19,67.98999786376953,68.13999938964844,67.86576080322266,68.45500183105469,68.45500183105469,2375,VWRP.L
2020-02-20,68.7699966430664,68.7699966430664,68.0999984741211,68.13999938964844,68.13999938964844,1210,VWRP.L
2020-02-21,67.9000015258789,67.9000015258789,67.19999694824219,67.45500183105469,67.45500183105469,1071,VWRP.L
2020-02-24,66.30999755859375,66.6500015258789,65.41000366210938,65.46499633789062,65.46499633789062,5080,VWRP.L
2020-02-25,65.23999786376953,65.8680419921875,64.8499984741211,64.16999816894531,64.16999816894531,2511,VWRP.L
2020-02-26,63.5,64.6500015258789,62.68999862670898,64.57499694824219,64.57499694824219,6180,VWRP.L
2020-02-27,63.459999084472656,63.459999084472656,62.24934005737305,62.56999969482422,62.56999969482422,6442,VWRP.L
2020-02-28,60.31999969482422,60.869998931884766,59.51322937011719,60.53499984741211,60.53499984741211,10350,VWRP.L
2020-03-02,62.20000076293945,62.72999954223633,60.540000915527344,62.30500030517578,62.30500030517578,43746,VWRP.L
2020-03-03,63.31999969482422,63.97999954223633,63.060001373291016,62.54499816894531,62.54499816894531,10736,VWRP.L
2020-03-04,62.900001525878906,63.52000045776367,62.650001525878906,63.09999847412109,63.09999847412109,3526,VWRP.L
2020-03-05,63.380001068115234,63.52000045776367,62.0099983215332,62.64500045776367,62.64500045776367,5895,VWRP.L
2020-03-06,59.93999862670898,61.0,59.4900016784668,59.97499847412109,59.97499847412109,9520,VWRP.L
2020-03-09,57.93999862670898,59.0,55.38999938964844,56.119998931884766,56.119998931884766,21992,VWRP.L
2020-03-10,56.9900016784668,58.380001068115234,55.97999954223633,56.56499862670898,56.56499862670898,15289,VWRP.L
2020-03-11,57.150001525878906,57.630001068115234,56.51890182495117,56.625,56.625,9260,VWRP.L
2020-03-12,54.18000030517578,54.47999954223633,1.7338000535964966,52.23500061035156,52.23500061035156,19481,VWRP.L
2020-03-13,53.0,55.58591079711914,51.97999954223633,53.0099983215332,53.0099983215332,7868,VWRP.L
2020-03-16,52.619998931884766,53.2599983215332,49.70000076293945,52.65499877929688,52.65499877929688,7136,VWRP.L
2020-03-17,53.970001220703125,54.11000061035156,51.33000183105469,53.70000076293945,53.70000076293945,9788,VWRP.L
2020-03-18,52.65999984741211,52.95180892944336,50.970001220703125,52.22499847412109,52.22499847412109,3877,VWRP.L
2020-03-19,53.0,53.50064849853516,52.209999084472656,53.29999923706055,53.29999923706055,3665,VWRP.L
2020-03-20,54.34999847412109,55.22808837890625,52.7400016784668,52.68000030517578,52.68000030517578,25182,VWRP.L
2020-03-23,50.380001068115234,53.29999923706055,50.380001068115234,51.27000045776367,51.27000045776367,20384,VWRP.L
2020-03-24,52.77000045776367,54.16794967651367,52.77000045776367,54.48500061035156,54.48500061035156,15694,VWRP.L
2020-03-25,55.5,55.95000076293945,53.27000045776367,55.90999984741211,55.90999984741211,19684,VWRP.L
2020-03-26,54.400001525878906,56.470001220703125,53.959999084472656,56.17499923706055,56.17499923706055,11215,VWRP.L
2020-03-27,55.310001373291016,55.6377182006836,53.84999847412109,53.625,53.625,4771,VWRP.L
2020-03-30,54.2400016784668,55.63769912719727,53.18999862670898,54.72499847412109,54.72499847412109,2695,VWRP.L
2020-03-31,55.68000030517578,55.7599983215332,53.18999862670898,55.19499969482422,55.19499969482422,5430,VWRP.L
2020-04-01,53.380001068115234,53.52000045776367,51.63999938964844,52.98500061035156,52.98500061035156,10663,VWRP.L
2020-04-02,53.18999862670898,53.540000915527344,51.9900016784668,52.97999954223633,52.97999954223633,2437,VWRP.L
2020-04-03,53.29999923706055,53.764930725097656,53.1348991394043,53.21500015258789,53.21500015258789,6295,VWRP.L
2020-04-06,54.880001068115234,55.619998931884766,54.619998931884766,55.42499923706055,55.42499923706055,35119,VWRP.L
2020-04-07,57.02000045776367,57.810001373291016,56.73891830444336,57.119998931884766,57.119998931884766,11113,VWRP.L
2020-04-08,56.16999816894531,56.59999847412109,55.93000030517578,56.56499862670898,56.56499862670898,6771,VWRP.L
2020-04-09,58.02999877929688,58.02999877929688,56.66999816894531,57.73500061035156,57.73500061035156,6193,VWRP.L
2020-04-14,57.95000076293945,58.18000030517578,57.45000076293945,57.685001373291016,57.685001373291016,9099,VWRP.L
2020-04-15,57.75,58.11000061035156,56.75,56.80500030517578,56.80500030517578,6309,VWRP.L
2020-04-16,57.68999862670898,57.68999862670898,57.2400016784668,57.55500030517578,57.55500030517578,11859,VWRP.L
2020-04-17,58.869998931884766,59.20000076293945,58.209999084472656,58.29999923706055,58.29999923706055,7212,VWRP.L
2020-04-20,58.720001220703125,58.79999923706055,58.09999847412109,58.80500030517578,58.80500030517578,7313,VWRP.L
2020-04-21,58.08000183105469,58.18000030517578,57.209381103515625,57.22499847412109,57.22499847412109,6052,VWRP.L
2020-04-22,57.7400016784668,58.20000076293945,57.70000076293945,58.20000076293945,58.20000076293945,4644,VWRP.L
2020-04-23,58.310001373291016,58.88999938964844,58.18288040161133,58.79499816894531,58.79499816894531,2426,VWRP.L
2020-04-24,58.119998931884766,58.59000015258789,57.88999938964844,58.18000030517578,58.18000030517578,9824,VWRP.L
2020-04-27,58.81999969482422,59.25,58.81999969482422,59.19499969482422,59.19499969482422,6380,VWRP.L
2020-04-28,59.290000915527344,60.040000915527344,59.209999084472656,59.54999923706055,59.54999923706055,6161,VWRP.L
2020-04-29,59.900001525878906,60.810001373291016,59.75,60.790000915527344,60.790000915527344,14622,VWRP.L
2020-04-30,61.08000183105469,61.18000030517578,59.45000076293945,59.369998931884766,59.369998931884766,8368,VWRP.L
2020-05-01,58.4900016784668,58.619998931884766,57.7400016784668,58.16999816894531,58.16999816894531,13939,VWRP.L
2020-05-04,58.04999923706055,58.29999923706055,57.83000183105469,58.08000183105469,58.08000183105469,5570,VWRP.L
2020-05-05,58.90999984741211,59.34000015258789,58.54999923706055,59.345001220703125,59.345001220703125,3623,VWRP.L
2020-05-06,59.66999816894531,59.77999877929688,59.380001068115234,59.39500045776367,59.39500045776367,1394,VWRP.L
2020-05-07,59.75,60.25,59.58000183105469,60.119998931884766,60.119998931884766,4282,VWRP.L
2020-05-11,60.84999847412109,65.81999969482422,60.380001068115234,60.70000076293945,60.70000076293945,8464,VWRP.L
2020-05-12,60.5,61.09999847412109,60.5,61.1349983215332,61.1349983215332,5328,VWRP.L
2020-05-13,60.220001220703125,60.43354034423828,59.84999847412109,60.07500076293945,60.07500076293945,9176,VWRP.L
2020-05-14,59.54999923706055,59.86000061035156,58.68000030517578,59.17499923706055,59.17499923706055,7412,VWRP.L
2020-05-15,60.22999954223633,60.28017044067383,59.97999954223633,60.01499938964844,60.01499938964844,3534,VWRP.L
2020-05-18,61.20000076293945,61.88999938964844,61.18000030517578,62.119998931884766,62.119998931884766,6909,VWRP.L
2020-05-19,62.150001525878906,62.29999923706055,61.65999984741211,62.0,62.0,10306,VWRP.L
2020-05-20,61.83000183105469,62.45000076293945,61.68999862670898,62.44499969482422,62.44499969482422,5664,VWRP.L
2020-05-21,62.209999084472656,62.27000045776367,61.900001525878906,61.77000045776367,61.77000045776367,5069,VWRP.L
2020-05-22,61.290000915527344,62.08000183105469,61.20804977416992,61.775001525878906,61.775001525878906,1255,VWRP.L
2020-05-26,62.95000076293945,63.43999862670898,62.72999954223633,62.70000076293945,62.70000076293945,7969,VWRP.L
2020-05-27,62.9900016784668,63.61000061035156,62.720001220703125,63.025001525878906,63.025001525878906,17094,VWRP.L
2020-05-28,63.93999862670898,64.05000305175781,63.61000061035156,63.8849983215332,63.8849983215332,7618,VWRP.L
2020-05-29,63.220001220703125,63.61000061035156,62.83000183105469,62.90999984741211,62.90999984741211,6081,VWRP.L
2020-06-01,64.13999938964844,64.1500015258789,63.18000030517578,63.30500030517578,63.30500030517578,15337,VWRP.L
2020-06-02,63.2599983215332,63.7400016784668,63.08000183105469,63.56999969482422,63.56999969482422,26742,VWRP.L
2020-06-03,63.93999862670898,64.68000030517578,63.93999862670898,64.57499694824219,64.57499694824219,6336,VWRP.L
2020-06-04,64.70999908447266,64.80000305175781,64.44000244140625,64.44000244140625,64.44000244140625,15736,VWRP.L
2020-06-05,64.76000213623047,65.62999725341797,64.69999694824219,65.58499908447266,65.58499908447266,10828,VWRP.L
2020-06-08,65.45999908447266,65.87999725341797,65.30999755859375,65.72000122070312,65.72000122070312,11287,VWRP.L
2020-06-09,65.91999816894531,66.08000183105469,65.19000244140625,65.37999725341797,65.37999725341797,25543,VWRP.L
2020-06-10,65.48999786376953,65.64203643798828,64.91000366210938,65.08999633789062,65.08999633789062,7673,VWRP.L
2020-06-11,64.45999908447266,64.62000274658203,63.459999084472656,63.459999084472656,63.459999084472656,9258,VWRP.L
2020-06-12,62.93000030517578,63.9900016784668,62.83000183105469,63.03499984741211,63.03499984741211,8201,VWRP.L
2020-06-15,61.9900016784668,63.88999938964844,61.84999847412109,62.7599983215332,62.7599983215332,16215,VWRP.L
2020-06-16,63.97999954223633,64.93000030517578,63.90999984741211,64.54000091552734,64.54000091552734,9098,VWRP.L
2020-06-17,64.87999725341797,65.30000305175781,64.87999725341797,64.93000030517578,64.93000030517578,7239,VWRP.L
2020-06-18,64.7699966430664,65.4800033569336,64.66999816894531,65.33000183105469,65.33000183105469,25247,VWRP.L
2020-06-19,65.56999969482422,66.33999633789062,65.55000305175781,66.03500366210938,66.03500366210938,9488,VWRP.L
2020-06-22,65.16999816894531,65.43000030517578,64.87000274658203,65.22000122070312,65.22000122070312,8650,VWRP.L
2020-06-23,65.66000366210938,66.20999908447266,65.4800033569336,65.81500244140625,65.81500244140625,20916,VWRP.L
2020-06-24,65.55000305175781,65.55000305175781,64.30000305175781,64.37999725341797,64.37999725341797,16776,VWRP.L
2020-06-25,64.19999694824219,64.44999694824219,63.77999877929688,64.47000122070312,64.47000122070312,6252,VWRP.L
2020-06-26,65.05000305175781,65.26000213623047,64.51000213623047,64.51000213623047,64.51000213623047,6002,VWRP.L
2020-06-29,64.33000183105469,65.0999984741211,64.06947326660156,65.13500213623047,65.13500213623047,3927,VWRP.L
2020-06-30,65.1500015258789,65.38999938964844,64.9000015258789,64.91999816894531,64.91999816894531,11396,VWRP.L
2020-07-01,65.20999908447266,66.27999877929688,64.72000122070312,64.8550033569336,64.8550033569336,9454,VWRP.L
2020-07-02,65.31999969482422,66.08000183105469,65.30000305175781,65.79000091552734,65.79000091552734,6647,VWRP.L
2020-07-03,66.08999633789062,66.19000244140625,65.54000091552734,65.53500366210938,65.53500366210938,4671,VWRP.L
2020-07-06,66.19999694824219,66.9800033569336,66.19999694824219,66.78500366210938,66.78500366210938,3399,VWRP.L
2020-07-07,66.69000244140625,66.69000244140625,66.08000183105469,66.25,66.25,9060,VWRP.L
2020-07-08,65.93000030517578,66.0999984741211,65.68000030517578,65.72000122070312,65.72000122070312,5490,VWRP.L
2020-07-09,66.06999969482422,66.12999725341797,65.01000213623047,65.18000030517578,65.18000030517578,4490,VWRP.L
2020-07-10,65.6500015258789,65.69999694824219,65.19000244140625,65.65499877929688,65.65499877929688,6755,VWRP.L
2020-07-13,66.5,67.01000213623047,66.2300033569336,67.05000305175781,67.05000305175781,14299,VWRP.L
2020-07-14,66.3499984741211,66.44999694824219,65.94000244140625,66.19999694824219,66.19999694824219,7714,VWRP.L
2020-07-15,67.0,67.25,66.7300033569336,67.15499877929688,67.15499877929688,3414,VWRP.L
2020-07-16,66.94000244140625,67.01248168945312,66.70999908447266,66.63999938964844,66.63999938964844,3134,VWRP.L
2020-07-17,67.27999877929688,67.27999877929688,66.58000183105469,67.29499816894531,67.29499816894531,1173,VWRP.L
